CustomerID,PhoneService,MultipleLines
5968-VXZLG,Yes,No
5569-KGJHX,Yes,Yes
4988-IQIGL,Yes,Yes
5201-FRKKS,Yes,No
9799-CAYJJ,Yes,No
7730-IUTDZ,Yes,No
0426-TIRNE,Yes,No
5443-SCMKX,Yes,Yes
8295-KMENE,Yes,Yes
6738-ISCBM,No,No phone service
9821-BESNZ,Yes,Yes
3678-MNGZX,Yes,No
1335-NTIUC,No,No phone service
2916-BQZLN,Yes,Yes
4558-CGYCZ,Yes,No
2368-GAKKQ,Yes,Yes
8710-YGLWG,Yes,No
3199-XGZCY,Yes,Yes
3785-KTYSH,Yes,Yes
6814-ZPWFQ,Yes,Yes
4063-EIKNQ,Yes,No
6993-YCOBK,Yes,Yes
5206-HPJKM,Yes,No
7587-RZNME,Yes,No
0748-RDGGM,Yes,No
8393-JMVMB,Yes,No
5019-GQVCR,Yes,Yes
6036-TTFYU,Yes,No
2550-AEVRU,Yes,No
0969-RGKCU,Yes,No
0378-CJKPV,Yes,Yes
4706-AXVKM,Yes,Yes
5889-JTMUL,Yes,Yes
9026-RNUJS,Yes,No
3746-EUBYR,Yes,Yes
2332-EFBJY,Yes,No
2880-FPNAE,Yes,No
1703-MGIAB,Yes,Yes
4311-QTTAI,Yes,No
9474-PHLYD,Yes,No
4318-RAJVY,Yes,No
2165-VOEGB,Yes,No
3612-YUNGG,Yes,Yes
2254-DLXRI,Yes,Yes
5062-CJJKH,Yes,No
9028-LIHRP,Yes,No
2219-MVUSO,Yes,No
1053-MXTTK,Yes,No
1530-ZTDOZ,No,No phone service
1301-LOPVR,No,No phone service
0853-TWRVK,Yes,Yes
8914-RBTSB,Yes,Yes
6212-ATMLK,Yes,Yes
8200-LGKSR,Yes,Yes
1568-BEKZM,Yes,Yes
0670-ANMUU,Yes,Yes
6897-RWMUB,Yes,No
0963-ZBDRN,Yes,No
7594-RQHXR,Yes,No
6999-CHVCF,Yes,Yes
6134-KWTBV,Yes,Yes
1077-HUUJM,Yes,No
6331-EWIEB,Yes,Yes
0895-LNKRC,Yes,No
2045-BMBTJ,No,No phone service
8417-GSODA,Yes,Yes
5171-EPLKN,Yes,No
4452-QIIEB,Yes,No
5998-VVEJY,Yes,Yes
1624-NALOJ,Yes,Yes
6741-EGCBI,Yes,Yes
7820-ZYGNY,Yes,Yes
4317-VTEOA,Yes,No
9677-AVKED,Yes,Yes
1670-SVOWZ,Yes,No
2227-JRSJX,Yes,No
9847-HNVGP,Yes,No
6696-YDAYZ,Yes,No
8980-WQFWL,Yes,No
1730-ZMAME,Yes,No
6506-EYCNH,Yes,No
4634-JLRJT,Yes,No
9501-UKKNL,No,No phone service
2560-QTSBS,Yes,Yes
7541-YLXCL,Yes,No
4795-WRNVT,Yes,No
6080-TCMYC,Yes,Yes
0260-ZDLGK,Yes,No
7860-UXCRM,Yes,No
6357-JJPQT,Yes,No
2292-XQWSV,No,No phone service
9552-TGUZV,Yes,No
5913-INRQV,Yes,No
8722-NGNBH,No,No phone service
6210-KBBPI,Yes,Yes
9643-YBLUR,Yes,Yes
8734-FNWVH,Yes,Yes
9447-YPTBX,Yes,No
0133-BMFZO,Yes,No
6128-CZOMY,Yes,No
9540-JYROE,Yes,No
9026-LHEVG,No,No phone service
2260-USTRB,Yes,No
3656-TKRVZ,Yes,No
7011-CVEUC,Yes,No
6185-TASNN,Yes,No
7925-PNRGI,Yes,Yes
8623-TMRBY,Yes,Yes
1552-CZCLL,Yes,No
3038-PQIUY,Yes,Yes
1501-SGHBW,Yes,No
9313-CDOGY,Yes,No
8148-BPLZQ,Yes,No
2623-DRYAM,Yes,Yes
9987-LUTYD,Yes,No
3208-YPIOE,Yes,Yes
4488-KQFDT,Yes,Yes
2612-RANWT,Yes,Yes
5693-PIPCS,Yes,No
0491-KAPQG,Yes,Yes
1925-LFCZZ,No,No phone service
8039-EQPIM,No,No phone service
6900-PXRMS,Yes,Yes
8707-RMEZH,Yes,No
3346-BRMIS,No,No phone service
3209-ZPKFI,Yes,Yes
6479-VDGRK,Yes,No
9373-WSLOY,No,No phone service
2933-FILNV,No,No phone service
3569-JFODW,Yes,Yes
9819-FBNSV,Yes,No
9544-PYPSJ,Yes,Yes
1591-XWLGB,Yes,No
0396-UKGAI,Yes,No
3243-ZHOHY,Yes,No
5186-EJEGL,Yes,No
7527-QNRUS,Yes,Yes
9986-BONCE,Yes,No
2722-JMONI,Yes,No
2203-GHNWN,Yes,Yes
3878-AVSOQ,Yes,No
3258-SYSWS,Yes,Yes
5296-PSYVW,Yes,Yes
6319-QSUSR,Yes,No
4083-EUGRJ,Yes,No
7579-OOPEC,Yes,No
0512-FLFDW,Yes,Yes
1771-OADNZ,Yes,Yes
0487-CRLZF,Yes,No
2107-FBPTK,Yes,Yes
9451-WLYRI,Yes,No
8219-VYBVI,Yes,Yes
1991-VOPLL,Yes,No
9738-QLWTP,Yes,No
1016-DJTSV,Yes,No
9419-IPPBE,Yes,Yes
0174-QRVVY,Yes,Yes
5699-BNCAS,Yes,Yes
2900-PHPLN,Yes,No
0612-RTZZA,No,No phone service
8106-GWQOK,No,No phone service
8751-EDEKA,Yes,No
6878-GGDWG,Yes,No
4039-PIMHX,Yes,No
8450-LUGUK,Yes,Yes
3604-WLABM,Yes,No
0795-GMVQO,Yes,Yes
2259-OUUSZ,No,No phone service
1142-IHLOO,Yes,No
6410-LEFEN,Yes,No
4633-MKHYU,Yes,No
6257-RJOHI,Yes,No
1545-JFUML,Yes,Yes
3194-ORPIK,Yes,Yes
7826-VVKWT,Yes,No
1353-GHZOS,Yes,No
2587-EKXTS,Yes,Yes
5442-BXVND,Yes,Yes
8816-VXNZD,Yes,Yes
9378-FXTIZ,Yes,Yes
1723-HKXJQ,Yes,Yes
7825-GKXMW,Yes,No
9753-OYLBX,Yes,No
2364-UFROM,Yes,No
6656-JWRQX,No,No phone service
6473-ULUHT,Yes,Yes
1240-KNSEZ,Yes,No
0836-SEYLU,No,No phone service
4433-JCGCG,Yes,Yes
3716-BDVDB,Yes,No
7688-AWMDX,Yes,No
2842-BCQGE,Yes,Yes
7244-QWYHG,No,No phone service
5899-MQZZL,Yes,Yes
6849-OYAMU,Yes,No
5312-UXESG,Yes,Yes
9488-HGMJH,Yes,No
6038-GCYEC,No,No phone service
2150-WLKUW,Yes,Yes
7159-FVYPK,Yes,Yes
7032-LMBHI,Yes,Yes
1150-WFARN,Yes,Yes
6088-BXMRG,Yes,Yes
3144-AUDBS,Yes,No
4821-SJHJV,Yes,Yes
7346-MEDWM,Yes,Yes
1137-DGOWI,Yes,No
5616-PRTNT,Yes,No
3812-LRZIR,Yes,Yes
4818-QIUFN,Yes,Yes
9483-GCPWE,Yes,No
4227-OJHAL,Yes,Yes
9220-CXRSC,Yes,Yes
4993-JCRGJ,Yes,Yes
9537-JALFH,Yes,No
6698-OXETB,Yes,No
2103-ZRXFN,Yes,Yes
3724-BSCVH,Yes,No
4877-TSOFF,Yes,Yes
9209-NWPGU,Yes,No
6961-VCPMC,Yes,No
7306-YDSOI,Yes,No
5288-AHOUP,Yes,No
6688-UZPWD,Yes,Yes
0655-YDGFJ,Yes,No
8468-EHYJA,Yes,Yes
6823-SIDFQ,Yes,No
1097-FSPVW,Yes,No
2839-RFSQE,Yes,No
8328-SKJNO,No,No phone service
7010-ZMVBF,Yes,No
5201-CBWYG,Yes,Yes
0968-GSIKN,Yes,No
1965-DDBWU,Yes,Yes
9057-SIHCH,Yes,Yes
6352-GIGGQ,Yes,Yes
3635-QQRQD,Yes,No
6771-XWBDM,Yes,Yes
2897-DOVND,Yes,No
3082-YVEKW,Yes,Yes
0191-EQUUH,No,No phone service
7134-HBPBS,Yes,Yes
3489-HHPFY,Yes,Yes
2926-JEJJC,Yes,No
8601-QACRS,Yes,Yes
4950-BDEUX,No,No phone service
5789-LDFXO,Yes,Yes
0508-OOLTO,Yes,No
2984-TBYKU,Yes,Yes
9822-WMWVG,Yes,Yes
2391-SOORI,Yes,No
9040-KZVWO,Yes,No
2645-QTLMB,Yes,No
4806-HIPDW,Yes,No
1548-ARAGG,Yes,Yes
6339-RZCBJ,Yes,No
4424-TKOPW,Yes,Yes
4415-WNGVR,Yes,No
2522-AHJXR,Yes,Yes
0412-UCCNP,Yes,No
1816-FLZDK,No,No phone service
7096-UCLNH,Yes,No
8443-ZRDBZ,Yes,Yes
9136-ALYBR,No,No phone service
4615-PIVVU,Yes,No
8885-QSQBX,Yes,No
7479-NITWS,Yes,Yes
8617-ENBDS,Yes,No
9385-NXKDA,Yes,Yes
0430-IHCDJ,Yes,Yes
2959-MJHIC,Yes,No
6674-KVJHG,Yes,Yes
1814-DKOLC,Yes,Yes
4201-JMNGR,Yes,No
9351-HXDMR,Yes,Yes
3537-HPKQT,Yes,Yes
2129-ALKBS,Yes,Yes
5821-MMEIL,Yes,No
5960-WPXQM,Yes,No
0684-AOSIH,Yes,No
8260-NGFNY,No,No phone service
1309-XGFSN,Yes,Yes
1866-RZZQS,Yes,Yes
6968-URWQU,Yes,No
4742-TXUEX,Yes,No
9631-XEYKE,Yes,Yes
8631-NBHFZ,Yes,Yes
1335-MXCSE,Yes,No
8873-TMKGR,Yes,No
8800-JOOCF,Yes,Yes
1469-LBJQJ,Yes,Yes
4958-XCBDQ,Yes,Yes
8337-UPOAQ,Yes,Yes
0064-YIJGF,Yes,Yes
2386-OWURY,Yes,No
1725-IQNIY,Yes,No
0310-VQXAM,Yes,No
6598-RFFVI,Yes,No
3453-RTHJQ,Yes,No
6712-OAWRH,Yes,No
6278-FEPBZ,Yes,No
4280-DLSHD,Yes,No
1508-DFXCU,Yes,No
8614-VGMMV,Yes,Yes
7868-BGSZA,Yes,Yes
2800-QQUSO,Yes,Yes
2930-UOTMB,Yes,Yes
7973-DZRKH,Yes,Yes
5914-DVBWJ,Yes,Yes
7698-YFGEZ,Yes,No
2533-QVMSK,Yes,Yes
9773-PEQBZ,Yes,Yes
8644-XLFBW,Yes,No
0650-BWOZN,Yes,No
8625-AZYZY,Yes,Yes
7785-RDVIG,Yes,No
9602-WCXPI,Yes,No
2903-YYTBW,Yes,No
3620-MWJNE,Yes,No
8573-JGCZW,Yes,No
6837-HAEVO,Yes,Yes
6701-YVNQG,Yes,Yes
9306-CPCBC,Yes,Yes
4304-XUMGI,Yes,Yes
9504-YAZWB,Yes,No
8819-ZBYNA,Yes,Yes
6174-NRBTZ,No,No phone service
9481-IEBZY,Yes,Yes
1833-VGRUM,Yes,Yes
6137-NICCO,Yes,Yes
9065-ZCPQX,Yes,Yes
6402-EJMWF,Yes,No
3620-EHIMZ,Yes,No
3213-VVOLG,Yes,Yes
6870-ECSHE,Yes,No
8747-UDCOI,Yes,No
8374-XGEJJ,Yes,Yes
2656-TABEH,Yes,Yes
6946-LMSQS,Yes,Yes
4626-OZDTJ,Yes,Yes
9169-BSVIN,Yes,Yes
2325-ZUSFD,Yes,No
8194-PEEBY,Yes,No
6872-HXFNF,Yes,Yes
3932-CMDTD,Yes,No
7714-YXSMB,Yes,Yes
8387-UGUSU,Yes,No
1080-BWSYE,Yes,Yes
4039-HEUNW,Yes,Yes
1194-HVAIF,Yes,Yes
0812-WUPTB,Yes,No
3594-UVONA,Yes,Yes
0004-TLHLJ,Yes,No
1767-TGTKO,Yes,No
8439-LTUGF,Yes,No
8805-JNRAZ,Yes,No
5089-IFSDP,Yes,Yes
6418-HNFED,Yes,No
0206-OYVOC,Yes,No
7291-CDTMJ,Yes,No
7128-GGCNO,Yes,Yes
0237-YFUTL,Yes,Yes
7691-KGKGP,Yes,No
6710-HSJRD,Yes,Yes
3675-EQOZA,Yes,No
0840-DCNZE,Yes,No
1732-FEKLD,Yes,Yes
9862-KJTYK,No,No phone service
0479-HMSWA,Yes,No
5854-KSRBJ,Yes,Yes
0365-BZUWY,Yes,Yes
4817-VYYWS,Yes,Yes
5701-SVCWR,Yes,Yes
3129-AAQOU,Yes,Yes
4922-CVPDX,Yes,No
1396-QWFBJ,Yes,No
1357-BIJKI,Yes,Yes
1099-BTKWT,No,No phone service
5299-SJCZT,Yes,Yes
2018-PZKMU,Yes,No
7340-KEFQE,No,No phone service
4570-QHXHL,Yes,No
2403-BCASL,Yes,Yes
7392-YYPYJ,Yes,Yes
2898-LSJGD,No,No phone service
2223-GDSHL,Yes,Yes
7359-PTSXY,Yes,No
9470-RTWDV,Yes,Yes
2176-OSJUV,Yes,Yes
9348-YVOMK,Yes,No
8104-OSKWT,Yes,Yes
4521-YEEHE,Yes,Yes
4090-KPJIP,Yes,Yes
3786-WOVKF,Yes,Yes
4503-BDXBD,Yes,No
6086-ESGRL,Yes,No
2592-HODOV,Yes,No
3886-CERTZ,Yes,Yes
7995-ZHHNZ,Yes,Yes
3824-RHKVR,Yes,No
5816-SCGFC,Yes,No
5989-AXPUC,Yes,Yes
4979-HPRFL,Yes,Yes
8590-OHDIW,Yes,No
8015-IHCGW,Yes,Yes
2332-TODQS,Yes,Yes
9278-VZKCD,Yes,Yes
8008-OTEZX,Yes,No
2773-OVBPK,Yes,Yes
5999-LCXAO,No,No phone service
5206-XZZQI,Yes,No
4803-LBYPN,Yes,No
5759-RCVCB,No,No phone service
6372-RFVNS,Yes,No
2139-FQHLM,Yes,No
8261-GWDBQ,Yes,Yes
1093-YSWCA,Yes,No
8938-UMKPI,Yes,Yes
0991-BRRFB,Yes,No
3882-IYOIJ,Yes,Yes
8749-TZYEC,Yes,Yes
1755-FZQEC,Yes,No
3115-JPJDD,Yes,No
5600-KTXFM,Yes,No
3871-IKPYH,Yes,No
6319-IEJWJ,Yes,No
9025-AOMKI,Yes,Yes
6339-TBELP,Yes,Yes
7964-YESJC,Yes,Yes
6173-GOLSU,Yes,Yes
5275-SQEIZ,Yes,No
7716-YTYHG,Yes,Yes
9938-ZREHM,Yes,Yes
7950-XWOVN,No,No phone service
4390-KYULV,Yes,No
4647-MUZON,Yes,No
9702-AIUJO,Yes,No
8849-PRIQJ,Yes,Yes
8851-RAGOV,Yes,No
1304-NECVQ,Yes,Yes
5396-IZEPB,Yes,No
1729-VLAZJ,No,No phone service
8285-ABVLB,Yes,No
0701-TJSEF,Yes,No
5712-VBOXD,Yes,No
6629-LADHQ,Yes,No
8945-GRKHX,Yes,No
1559-DTODC,No,No phone service
4797-MIWUM,Yes,No
6959-UWKHF,Yes,No
8720-RQSBJ,Yes,No
4537-CIBHB,Yes,No
3815-SLMEF,No,No phone service
5154-VEKBL,No,No phone service
4324-AHJKS,Yes,No
4355-CVPVS,Yes,No
4495-LHSSK,Yes,Yes
5655-JSMZM,Yes,Yes
5915-ANOEI,Yes,Yes
9861-PDSZP,Yes,Yes
4505-EXZHB,Yes,No
7225-CBZPL,Yes,Yes
6704-UTUKK,No,No phone service
4587-VVTOX,Yes,Yes
2019-HDCZY,Yes,Yes
4652-NNHNY,Yes,Yes
8788-DOXSU,Yes,No
7404-JLKQG,Yes,No
7421-ZLUPA,No,No phone service
8972-HJWNV,Yes,Yes
3274-NSDWE,Yes,No
2632-IVXVF,Yes,Yes
3692-JHONH,Yes,Yes
8915-NNTRC,Yes,Yes
5914-GXMDA,Yes,No
7463-IFMQU,Yes,No
2920-RNCEZ,Yes,No
2541-YGPKE,Yes,No
8515-OCTJS,Yes,Yes
5382-TEMLV,Yes,No
3441-CGZJH,No,No phone service
9592-ERDKV,Yes,Yes
2860-RANUS,Yes,Yes
5261-QSHQM,No,No phone service
4778-IZARL,Yes,No
0432-CAJZV,Yes,No
7008-LZVOZ,Yes,Yes
8868-WOZGU,Yes,Yes
1200-TUZHR,Yes,Yes
9365-CSLBQ,Yes,Yes
1334-FJSVR,No,No phone service
5884-FBCTL,Yes,Yes
7130-CTCUS,Yes,No
6242-FEGFD,Yes,Yes
7625-XCQRH,Yes,Yes
6194-HBGQN,Yes,Yes
7634-WSWDB,No,No phone service
6986-IXNDM,Yes,No
1731-TVIUK,Yes,Yes
2987-BJXIK,Yes,Yes
9769-TSBZE,Yes,Yes
0406-BPDVR,Yes,Yes
0618-XWMSS,Yes,No
1395-WSWXR,Yes,No
6023-GSSXW,Yes,No
6752-APNJL,Yes,No
5276-KQWHG,Yes,No
0420-HLGXF,Yes,Yes
7446-KQISO,Yes,Yes
9823-EALYC,Yes,Yes
0582-AVCLN,Yes,No
5803-NQJZO,Yes,Yes
2565-JSLRY,Yes,Yes
2607-DHDAK,Yes,No
1073-XXCZD,Yes,Yes
0743-HRVFF,No,No phone service
4006-HKYHO,Yes,No
3727-JEZTU,Yes,No
8143-ETQTI,Yes,No
6689-KXGBO,Yes,No
9667-TKTVZ,Yes,Yes
3657-COGMW,Yes,Yes
8570-KLJYJ,Yes,Yes
7754-IXRMC,Yes,No
9473-CBZOP,Yes,Yes
2969-WGHQO,Yes,No
6615-NGGZJ,Yes,Yes
4334-HOWRP,No,No phone service
4255-DDUOU,Yes,No
5863-OOKCL,Yes,No
1686-STUHN,Yes,No
1329-VHWNP,No,No phone service
2984-MIIZL,Yes,No
0266-GMEAO,Yes,Yes
5590-YRFJT,No,No phone service
5574-NXZIU,Yes,No
0019-GFNTW,No,No phone service
4256-ZWTZI,Yes,No
8309-PPCED,Yes,Yes
4098-NAUKP,Yes,Yes
5196-WPYOW,Yes,No
4608-LCIMN,Yes,No
1485-YDHMM,Yes,Yes
4054-CUMIA,Yes,No
0603-TPMIB,Yes,Yes
2525-GVKQU,Yes,No
8161-QYMTT,Yes,Yes
9581-GVBXT,No,No phone service
5862-BRIXZ,No,No phone service
5404-GGUKR,Yes,No
3308-JSGML,No,No phone service
2126-GSEGL,Yes,Yes
3677-TNKIO,Yes,No
0440-QEXBZ,Yes,Yes
2434-EEVDB,Yes,Yes
6762-QVYJO,No,No phone service
6199-IWKGC,Yes,Yes
2675-DHUTR,Yes,Yes
8152-VETUR,Yes,Yes
9667-EQRXU,No,No phone service
7446-YPODE,Yes,Yes
9522-BNTHX,No,No phone service
4676-WLUHT,No,No phone service
3329-WDIOK,No,No phone service
7980-MHFLQ,Yes,Yes
2873-ZLIWT,Yes,Yes
3415-TAILE,Yes,No
0757-WCUUZ,Yes,Yes
1629-DQQVB,Yes,No
1915-IOFGU,Yes,No
3045-XETSH,Yes,Yes
0374-AACSZ,Yes,No
7239-HZZCX,Yes,No
4872-VXRIL,Yes,Yes
9140-CZQZZ,Yes,No
3423-HHXAO,Yes,No
9938-TKDGL,Yes,No
0531-ZZJWQ,Yes,Yes
6537-QLGEX,No,No phone service
2688-BHGOG,Yes,No
7683-CBDKJ,Yes,No
0946-CLJTI,Yes,Yes
3160-TYXLT,No,No phone service
1325-USMEC,Yes,Yes
0916-QOFDP,Yes,Yes
0628-CNQRM,Yes,No
5606-AMZBO,Yes,Yes
6199-IPCAO,Yes,Yes
7665-TOALD,Yes,No
0112-QWPNC,Yes,Yes
0324-BRPCJ,Yes,Yes
2777-PHDEI,Yes,No
5640-CAXOA,No,No phone service
2235-EZAIK,Yes,Yes
3847-BAERP,Yes,No
1196-AMORA,Yes,Yes
4282-YMKNA,Yes,Yes
1453-RZFON,Yes,No
8263-OKETD,Yes,Yes
0670-KDOMA,Yes,No
2476-YGEFM,Yes,Yes
8687-BAFGU,Yes,No
0641-EVBOJ,Yes,No
0829-XXPLX,Yes,No
9974-JFBHQ,Yes,No
5356-RHIPP,Yes,No
6624-JDRDS,No,No phone service
0608-JDVEC,Yes,No
9780-FKVVF,Yes,No
1919-RTPQD,Yes,No
5214-NLTIT,Yes,Yes
3345-PBBFH,Yes,No
5055-BRMNE,Yes,Yes
9189-JWSHV,Yes,Yes
2190-PHBHR,Yes,Yes
2650-GYRYL,Yes,No
0746-JTRFU,No,No phone service
5208-FVQKB,Yes,No
7184-LRUUR,Yes,No
6627-CFOSN,Yes,Yes
3982-JGSFD,Yes,No
1574-DYCWE,Yes,No
7247-XOZPB,Yes,Yes
2466-FCCPT,Yes,No
6211-WWLTF,Yes,No
4826-TZEVA,Yes,No
6016-NXBNJ,Yes,No
9138-EFSMO,Yes,No
0576-WNXXC,Yes,Yes
4632-XJMEX,Yes,No
8910-LEDAG,Yes,No
3452-GWUIN,Yes,Yes
2716-GFZOR,Yes,No
3724-UCSHY,Yes,No
8626-XHBIE,Yes,Yes
4628-CTTLA,No,No phone service
3192-LNKRK,Yes,No
4439-YRNVD,No,No phone service
2876-VBBBL,Yes,No
6834-NXDCA,No,No phone service
2208-UGTGR,Yes,Yes
3005-TYFRD,Yes,Yes
8670-MEFCP,Yes,Yes
3079-BCHLN,Yes,No
7777-UNYHB,Yes,No
5597-GLBUC,Yes,No
7278-CKDNC,Yes,Yes
2748-MYRVK,Yes,Yes
8450-UYIBU,No,No phone service
2969-VAPYH,Yes,No
4822-YCXMX,Yes,Yes
7181-OQCUT,Yes,Yes
8474-UMLNT,Yes,No
9821-POOTN,Yes,Yes
3836-FZSDJ,Yes,Yes
9142-XMYJH,Yes,No
6559-ILWKJ,No,No phone service
0187-QSXOE,Yes,No
7733-UDMTP,No,No phone service
2649-HWLYB,Yes,Yes
5214-CHIWJ,Yes,No
4229-CZMLL,Yes,Yes
6904-JLBGY,Yes,Yes
2465-BLLEU,Yes,No
1685-VAYJF,Yes,No
8874-EJNSR,Yes,Yes
6917-YACBP,Yes,Yes
5049-MUBWG,Yes,No
4223-WOZCM,Yes,No
0769-MURVM,No,No phone service
9253-VIFJQ,Yes,Yes
7030-FZTFM,Yes,Yes
9741-YLNTD,Yes,Yes
5917-RYRMG,Yes,No
5120-ZBLAI,Yes,Yes
1194-BHJYC,No,No phone service
3663-MITLP,Yes,No
0906-QVPMS,Yes,Yes
9025-ZRPVR,Yes,No
1905-OEILC,Yes,No
7858-GTZSP,Yes,Yes
3285-UCQVC,No,No phone service
6248-BSHKG,Yes,No
4685-TFLLS,Yes,No
3470-BTGQO,Yes,No
1209-VFFOC,No,No phone service
8224-DWCKX,Yes,Yes
5482-PLVPE,No,No phone service
4553-DVPZG,Yes,Yes
4902-OHLSK,Yes,Yes
6917-IAYHD,No,No phone service
0495-ZBNGW,Yes,Yes
8620-RJPZN,Yes,No
7572-KPVKK,Yes,Yes
2642-MAWLJ,Yes,No
2357-COQEK,Yes,Yes
7103-ZGVNT,Yes,Yes
3737-GCSPV,Yes,Yes
2027-WKXMW,Yes,Yes
7137-NAXML,Yes,No
2428-ZMCTB,Yes,No
2961-VNFKL,Yes,Yes
1768-HNVGJ,Yes,Yes
6963-KQYQB,Yes,Yes
5934-RMPOV,Yes,Yes
1207-BLKSA,Yes,Yes
4088-YLDSU,Yes,Yes
8316-BBQAY,No,No phone service
1166-PQLGG,Yes,No
3146-JTQHR,Yes,No
4291-YZODP,Yes,No
4395-PZMSN,Yes,No
6427-FEFIG,Yes,Yes
0017-IUDMW,Yes,Yes
8706-HRADD,No,No phone service
9955-QOPOY,No,No phone service
4385-ZKVNW,Yes,No
5446-DKWYW,Yes,Yes
2034-CGRHZ,Yes,Yes
5797-APWZC,Yes,No
3683-QKIUE,Yes,No
4228-ZGYUW,Yes,Yes
9031-ZVQPT,Yes,Yes
2990-IAJSV,Yes,Yes
8107-KNCIM,Yes,Yes
9027-YFHQJ,Yes,Yes
5176-LDKUH,Yes,No
4644-OBGFZ,Yes,No
7926-IJOOU,Yes,No
6480-YAGIY,Yes,No
4029-HPFVY,Yes,No
7602-DBTOU,Yes,No
5345-BMKWB,Yes,No
3519-ZKXGG,Yes,Yes
5457-COLHT,Yes,No
6416-TVAIH,Yes,No
5451-YHYPW,Yes,Yes
5108-ADXWO,Yes,No
7998-WNZEM,Yes,Yes
3066-RRJIO,Yes,No
4664-NJCMS,No,No phone service
0307-BCOPK,Yes,No
7629-WFGLW,Yes,Yes
2542-HYGIQ,Yes,No
6715-OFDBP,Yes,No
5016-LIPDW,Yes,No
6481-LXPWL,No,No phone service
1567-DSCIC,Yes,Yes
2150-UWTFY,Yes,No
6124-ACRHJ,Yes,No
9362-MWODR,Yes,No
9975-GPKZU,Yes,No
9625-RZFUK,Yes,No
5153-LXKDT,Yes,Yes
5161-UBZXI,Yes,No
1020-JPQOW,Yes,Yes
7919-ZODZZ,Yes,No
0565-JUPYD,Yes,Yes
6867-ACCZI,No,No phone service
5939-XAIXZ,Yes,Yes
9054-FOWNV,Yes,Yes
2683-BPJSO,Yes,Yes
2157-MXBJS,Yes,Yes
8207-VVMYB,Yes,Yes
9732-EQMWY,Yes,No
9360-AHGNL,Yes,Yes
1087-UDSIH,Yes,No
5269-NRGDP,Yes,No
6195-MELTI,Yes,No
5485-WUYWF,Yes,No
2121-JAFOM,Yes,Yes
8818-DOPVL,Yes,Yes
2632-UCGVD,Yes,Yes
5445-PZWGX,Yes,Yes
1227-UDMZR,Yes,Yes
5198-HQAEN,Yes,No
9170-CCKOU,Yes,Yes
2167-FQSTQ,Yes,Yes
2819-GWENI,Yes,No
1043-YCUTE,Yes,Yes
3814-MLAXC,Yes,Yes
3572-UUHRS,Yes,No
2692-PFYTJ,Yes,Yes
1226-UDFZR,Yes,No
5955-EPOAZ,Yes,No
6821-JPCDC,Yes,No
8815-LMFLX,Yes,Yes
9135-HSWOC,Yes,No
8582-KRHPJ,No,No phone service
5811-IWXYM,Yes,Yes
7044-YAACC,Yes,No
8189-XRIKE,Yes,No
1506-YJTYT,Yes,Yes
4123-DVHPH,Yes,Yes
6425-YQLLO,Yes,Yes
5442-UTCVD,Yes,Yes
2228-BZDEE,Yes,No
7734-DBOAI,No,No phone service
2789-CZANW,Yes,Yes
2091-RFFBA,Yes,Yes
2114-MGINA,Yes,No
7596-LDUXP,Yes,No
3740-RLMVT,Yes,No
4489-SNOJF,Yes,Yes
2192-OZITF,Yes,Yes
5651-CPDND,Yes,No
2186-QZEYA,Yes,Yes
1131-ALZWV,Yes,Yes
7729-XBTWX,Yes,No
9134-WYRVP,Yes,No
3284-SVCRO,Yes,Yes
9732-OUYRN,Yes,No
0559-CKHUS,Yes,No
2931-SVLTV,Yes,Yes
6899-PPEEA,Yes,Yes
7504-UWHNB,Yes,No
2582-FFFZR,No,No phone service
8908-NMQTX,No,No phone service
2187-LZGPL,No,No phone service
1431-AIDJQ,Yes,No
6288-LBEAR,Yes,No
4597-NUCQV,Yes,Yes
9019-QVLZD,Yes,No
8413-YNHNV,Yes,Yes
5808-TOTXO,Yes,No
4369-NYSCF,Yes,No
6333-YDVLT,Yes,Yes
5324-KTGCG,Yes,No
5599-HVLTW,Yes,Yes
7394-LWLYN,Yes,No
3707-LRWZD,Yes,Yes
6873-UDNLD,Yes,No
2700-LUEVA,Yes,No
1455-ESIQH,Yes,No
0958-YHXGP,Yes,No
1101-SSWAG,Yes,Yes
2979-SXESE,Yes,Yes
4013-TLDHQ,Yes,No
5743-KHMNA,Yes,Yes
4194-FJARJ,Yes,Yes
5325-UWTWJ,Yes,Yes
3969-GYXEL,Yes,No
9208-OLGAQ,Yes,No
3244-CQPHU,Yes,Yes
2674-MLXMN,Yes,Yes
9708-HPXWZ,No,No phone service
6992-TKNYO,Yes,Yes
4468-YDOVK,Yes,No
3754-DXMRT,Yes,No
5792-JALQC,Yes,Yes
7130-VTEWQ,Yes,Yes
2200-DSAAL,Yes,Yes
4302-ZYFEL,Yes,No
9351-LZYGF,Yes,Yes
4366-CTOUZ,Yes,No
6121-VZNQB,Yes,No
7903-CMPEY,Yes,Yes
1518-OMDIK,Yes,No
6671-NGWON,Yes,No
0595-ITUDF,Yes,Yes
6996-KNSML,Yes,No
1955-IBMMB,Yes,No
0096-BXERS,Yes,Yes
3806-YAZOV,Yes,No
7998-ZLXWN,Yes,No
6253-WRFHY,Yes,No
9133-AYJZG,Yes,Yes
2675-OTVVJ,Yes,Yes
8680-CGLTP,Yes,No
8430-TWCBX,Yes,No
5018-GWURO,Yes,Yes
6741-QRLUP,Yes,Yes
