CustomerID,MonthlyCharges,TotalCharges
5148-ORICT,74.35,4759.55
4893-GYUJU,19.35,1033.0
4578-PHJYZ,68.75,3482.85
7272-QDCKA,100.2,2688.45
8908-SLFCJ,20.85,435.25
8393-DLHGA,95.9,2448.75
9766-HGEDE,19.35,307.0
6968-MHOMU,45.0,2689.35
7395-IGJOS,81.5,1329.2
5044-XDPYX,25.5,1281.25
1814-WFGVS,48.9,3527.0
2834-SPCJV,84.1,4348.65
3721-WKIIL,19.6,561.15
6734-CKRSM,20.0,63.6
1265-ZFOSD,81.3,5129.3
6568-POCUI,95.2,4285.8
7890-VYYWG,36.45,93.7
5197-LQXXH,83.3,5894.5
9907-SWKKF,25.05,25.05
3457-PQBYH,20.3,1160.75
7682-AZNDK,89.85,3091.75
0587-DMGBH,49.85,365.55
5384-ZTTWP,19.8,272.95
3745-HRPHI,54.65,3632.0
7636-OWBPG,29.35,381.2
1231-YNDEK,19.15,1035.5
1407-DIGZV,19.1,52.0
6397-JNZZG,55.55,2342.2
0570-BFQHT,80.55,653.9
4393-OBCRR,20.25,71.2
3523-QRQLL,69.5,1498.2
8564-LDKFL,106.0,4178.65
3696-DFHHB,25.5,1821.8
0895-DQHEW,104.3,5278.15
4717-GHADL,79.6,4024.2
5501-TVMGM,55.25,55.25
5879-HMFFH,88.05,6520.8
6772-WFQRD,20.4,854.9
3810-DVDQQ,117.6,8308.9
6972-SNKKW,20.0,109.2
3694-GLTJM,19.65,92.05
8550-XSXUQ,70.55,3420.5
8149-RSOUN,93.85,93.85
9055-MOJJJ,65.8,4068.0
4359-INNWN,20.05,337.9
0585-EGDDA,80.0,3168.75
4032-RMHCI,35.4,1412.4
0549-CYCQN,79.6,3974.7
3481-JHUZH,80.25,3439.0
7250-EQKIY,50.45,50.45
3594-IVHJZ,20.45,42.45
6869-FGJJC,79.6,5461.45
3896-ZVNET,24.7,571.75
8205-VSLRB,77.3,5498.2
5960-MVTUK,29.75,96.85
6817-WTYHE,44.9,111.05
3082-VQXNH,29.8,94.4
4013-UBXWQ,74.65,521.1
4931-TRZWN,71.95,923.85
0750-EKNGL,20.75,141.1
7669-LCRSD,56.3,628.65
3567-PQTSO,105.25,5576.3
5519-NPHVG,94.2,1046.1
8043-PNYSD,19.55,1245.6
9938-EKRGF,84.45,1287.85
2703-AMTUL,53.65,1939.35
0928-JMXNP,29.9,118.25
8173-RXAYP,19.7,452.55
4825-XJGDM,43.7,2696.55
5402-HTOTQ,55.3,875.35
6734-JDTTV,19.85,1267.05
7850-THJMU,19.65,494.9
3890-RTCMS,49.45,799.0
8849-GYOKR,106.55,5763.3
3148-BLQJT,20.1,20.1
3717-FDJFU,20.45,106.9
3665-JATSN,39.7,710.05
7966-YOTQW,54.5,568.2
0461-CVKMU,83.8,1900.25
8806-EAGWC,55.15,159.15
8853-TZDGH,111.6,8012.75
7779-LGOVN,86.65,856.65
4324-BZCKL,55.55,551.3
6924-TDGMT,20.55,184.95
9710-ZUSHQ,106.75,4056.75
1536-YHDOE,62.1,1096.65
8123-QBNAZ,104.5,3684.95
3629-ZNKXA,101.8,1752.45
4827-LTQRJ,110.6,7210.85
7711-YIJWC,84.9,5264.5
5482-VXSXJ,93.2,2157.3
7365-BVCJH,24.4,24.4
9620-ENEJV,70.55,433.95
4183-WCSEP,78.45,2435.15
2378-YIZKA,85.0,5607.75
5498-TXHLF,87.45,2874.15
0689-DSXGL,85.8,4433.3
6818-DJXAA,91.1,964.35
9722-UJOJR,70.75,1974.8
0464-WJTKO,20.1,1460.85
8902-ZEOVF,20.05,951.55
6778-EICRF,74.8,1821.2
2662-NNTDK,24.8,1600.95
4132-KALRO,100.85,399.25
3902-FOIGH,101.35,1218.55
6772-KSATR,81.7,81.7
7112-OPOTK,68.25,2171.15
2874-YXVVA,105.1,3634.8
1245-HARPS,20.4,292.4
4210-QFJMF,79.15,317.25
4323-ELYYB,20.0,218.55
4293-ETKAP,79.4,5071.9
6064-PUPMC,57.2,1423.35
6504-VBLFL,58.6,3068.6
6322-PJJDJ,94.8,4690.65
0330-BGYZE,102.5,6157.6
1085-LDWAM,20.35,1442.65
7586-ZATGZ,84.9,3369.05
7197-VOJMM,69.2,4671.65
3318-OSATS,95.45,3474.05
5828-AVIPD,100.95,1875.55
1843-TLSGD,20.85,272.35
9626-VFRGG,88.5,3645.05
7075-BNDVQ,35.0,135.75
9143-CANJF,55.15,1319.85
7284-BUYEC,50.95,229.4
2041-JIJCI,64.0,370.25
1086-LXKFY,69.1,69.1
4900-MSOMT,80.2,5714.2
2229-VWQJH,49.3,1233.25
9194-GFVOI,84.35,3571.6
1336-EZFZY,20.05,83.3
4282-MSACW,117.2,8035.95
1403-LKLIK,20.1,579.4
2636-ALXXZ,69.6,69.6
7774-OJSXI,103.45,3066.45
7786-WBJYI,77.95,305.55
0136-IFMYD,109.95,7634.25
5144-TVGLP,94.75,3653.0
9643-AVVWI,80.0,241.3
0253-ZTEOB,79.65,3870.3
2706-QZIHY,25.2,387.9
6061-PQHMK,19.9,527.5
9885-CSMWE,78.45,78.45
6137-MFAJN,44.8,2104.55
9122-UMROB,20.3,20.3
4232-JGKIY,19.2,19.2
2402-TAIRZ,80.05,3019.1
9659-ZTWSM,107.35,7051.95
9139-TWBAS,47.85,1190.5
6685-GBWJZ,70.8,4448.8
5016-ETTFF,29.5,255.25
3866-MDTUB,70.75,146.9
2195-VVRJF,59.1,1011.05
3913-RDSJZ,25.55,1714.95
8058-JMEQO,84.45,762.5
4203-QGNZA,20.25,535.35
5043-TRZWM,75.55,75.55
0697-ZMSWS,85.65,338.9
7657-DYEPJ,70.15,2497.35
9494-BDNNC,95.3,6273.4
1640-PLFMP,70.25,70.25
5366-OBVMR,50.3,908.75
8276-MQBYC,97.8,4913.3
7644-OMVMY,19.85,
7593-XFKDI,46.3,46.3
4573-JKNAE,19.35,212.3
0337-CNPZE,106.3,4443.45
9817-APLHW,25.0,316.2
8380-MQINP,20.3,1079.05
0840-DFEZH,75.35,564.65
1513-XNPPH,89.4,1095.65
8690-ZVLCL,88.0,6161.9
6015-VVHHE,83.15,446.05
1125-SNVCK,43.8,2106.05
0384-LPITE,62.05,2511.55
4616-EWBNJ,20.1,318.6
6347-DCUIK,74.15,811.8
1335-HQMKX,101.35,7323.15
2545-EBUPK,84.05,186.05
6923-AQONU,20.9,454.0
2172-EJXVF,105.9,7521.95
0897-FEGMU,99.5,1056.95
7663-RGWBC,44.15,44.15
1120-BMWUB,53.9,834.15
9124-LHCJQ,85.45,85.45
4536-PLEQY,85.05,999.8
7029-IJEJK,44.1,2369.7
8871-JLMHM,90.2,6297.65
2235-ZGKPT,50.85,239.55
3891-PUQOD,59.2,59.2
5447-VYTKW,53.45,1461.45
3623-FQBOX,19.95,416.4
0689-NKYLF,83.2,1060.6
8659-HDIYE,74.65,4869.35
3658-KIBGF,54.9,54.9
3474-BAFSJ,57.5,3265.95
5519-YLDGW,103.9,2254.2
3865-ZFZIB,19.65,358.15
1855-AGAWH,93.8,2939.8
7109-CQYUZ,89.25,4652.4
1370-GGAWX,94.15,4408.45
4680-KUTAJ,55.6,580.8
5307-UVGNB,48.7,2495.2
4946-EDSEW,19.25,180.3
2883-ILGWO,104.9,5913.95
2516-VQRRV,75.45,158.4
7580-UGXNC,54.85,104.2
3642-BYHDO,19.9,1389.35
9629-NHXFW,19.4,19.4
2696-RZVZW,25.05,1629.2
5766-FTRTS,84.45,6033.1
0396-HUJBP,19.3,44.4
5178-LMXOP,95.1,95.1
8879-ZKJOF,79.85,3320.75
6285-FTQBF,25.55,1867.7
8185-UPYBR,75.5,438.0
4585-HETAI,73.75,325.45
7526-BEZQB,96.05,1148.1
1474-JUWSM,68.4,3972.25
3530-CRZSB,20.65,155.9
8498-XXGWA,55.15,3673.15
9617-INGJY,70.6,70.6
0621-TSSMU,19.95,1126.75
7234-KMNRQ,19.0,73.45
7636-PEPNS,44.1,2413.05
4683-WYDOU,107.6,6912.7
9052-DHNKM,61.55,1581.95
6794-HKIAJ,90.7,5586.45
5578-NKCXI,99.25,5846.65
1642-HMARX,91.7,6424.7
3096-WPXBT,100.7,6018.65
8434-PNQZX,78.45,3373.4
5950-AAAGJ,84.3,1537.9
4299-OPXEJ,19.55,1080.55
4951-UKAAQ,88.95,355.2
9618-LFJRU,20.45,82.85
6693-DJWTY,55.6,2016.45
0744-GKNGE,86.8,5327.25
6447-EGDIV,20.95,683.25
1167-OYZJF,20.05,1263.05
2108-YKQTY,50.7,151.3
4806-DXQCE,113.65,7714.65
4918-QLLIW,53.4,188.7
7056-IMHCC,101.9,5549.4
4854-SSLTN,59.5,130.5
5294-DMSFH,87.8,2621.75
4837-PZTIC,41.9,1875.25
1625-JAIIY,83.0,5685.8
0603-OLQDC,69.85,837.5
3272-VUHPV,56.3,401.5
4176-FXYBO,109.55,6118.95
1063-DHQJF,92.15,6480.9
8663-UPDGF,69.5,1800.05
6719-FGEDO,97.0,7104.2
1837-YQUCE,58.35,4214.25
2947-DOMLJ,50.6,50.6
4112-LUEIZ,89.5,863.1
0369-ZGOVK,70.4,1992.2
4510-HIMLV,69.8,69.8
9919-KNPOO,94.3,1948.35
8749-JMNKX,93.8,4750.95
7872-BAAZR,19.55,1007.9
9391-LMANN,95.95,5036.9
2430-USGXP,101.05,2391.8
8174-TBVCF,94.8,6859.05
1698-XFZCI,107.75,6521.9
1877-HKBQX,54.6,617.85
4450-DLLMH,71.3,157.75
0428-AXXLJ,19.5,516.3
2746-DIJLO,56.3,2364.0
5955-ERIHD,94.7,1687.95
0917-EZOLA,104.15,7689.95
3508-VLHCZ,90.55,6239.05
4086-ATNFV,60.8,2042.05
0468-YRPXN,98.8,2807.1
5996-NRVXR,98.15,4116.8
3739-YBWAB,35.35,1317.95
7047-FWEYA,103.15,4594.65
2000-MPKCA,107.75,6332.75
9762-YAQAA,81.4,3213.75
5949-EBSQK,61.45,229.55
5473-KHBPS,95.7,4976.15
0100-DUVFC,104.8,7308.95
5397-TUPSH,70.95,4555.2
8950-MTZNV,44.95,44.95
0326-VDYXE,97.65,6982.5
6773-LQTVT,35.65,1025.15
7274-RTAPZ,90.55,90.55
0436-TWFFZ,85.25,5714.2
8566-YPRGL,19.5,19.5
0311-UNPFF,88.8,2274.35
6609-MXJHJ,25.1,789.55
2669-OIDSD,100.05,4834.0
8400-WZICQ,55.7,3131.8
3834-XUIFC,85.2,602.55
9576-SYUHJ,91.15,3369.25
0410-IPFTY,83.85,2674.15
2831-EBWRN,45.9,199.75
9430-NKQLY,25.1,1790.8
8414-MYSHR,91.4,449.75
0247-SLUJI,19.7,19.7
9402-ORRAH,91.5,1400.3
6483-OATDN,51.3,411.6
1293-HHSHJ,21.1,741.0
4840-ORQXB,104.75,5841.35
7599-FKVXZ,106.15,4512.7
3982-DQLUS,85.75,5688.45
8610-ZIKJJ,20.3,31.9
3756-VNWDH,100.75,6674.65
7801-KICAO,74.15,1345.75
7673-LPRNY,78.55,1843.05
8229-TNIQA,45.3,196.95
6060-QBMGV,19.85,1433.8
7339-POGZN,50.7,214.55
2828-SLQPF,45.0,865.85
4465-VDKIQ,77.8,1358.6
2921-XWDJH,83.45,3147.15
6221-AVQYL,73.25,131.05
2558-BUOZZ,94.8,4535.85
9257-AZMTZ,20.1,1078.75
0003-MKNFE,59.9,542.4
0975-UYDTX,90.1,2312.55
7743-EXURX,51.05,415.05
4682-BLBUC,70.95,3250.45
0975-VOOVL,29.2,98.5
5968-VXZLG,46.6,87.9
5569-KGJHX,85.35,754.65
4988-IQIGL,75.35,75.35
5201-FRKKS,74.3,1952.25
9799-CAYJJ,69.3,153.8
7730-IUTDZ,75.2,3198.6
0426-TIRNE,20.9,20.9
5443-SCMKX,94.3,5610.15
8295-KMENE,76.45,4519.5
6738-ISCBM,54.0,2440.25
9821-BESNZ,104.25,6860.6
3678-MNGZX,19.95,1377.7
1335-NTIUC,24.95,190.25
2916-BQZLN,84.75,1651.95
4558-CGYCZ,19.75,78.3
2368-GAKKQ,113.65,7939.25
8710-YGLWG,44.9,44.9
3199-XGZCY,75.25,576.7
3785-KTYSH,24.6,1279.0
6814-ZPWFQ,25.0,1260.7
4063-EIKNQ,20.95,267.35
6993-YCOBK,110.6,6586.85
5206-HPJKM,55.5,934.15
7587-RZNME,43.3,123.65
0748-RDGGM,109.5,7534.65
8393-JMVMB,19.45,19.45
5019-GQVCR,84.85,3645.6
6036-TTFYU,19.6,314.45
2550-AEVRU,53.45,3053.0
0969-RGKCU,19.8,677.05
0378-CJKPV,112.1,7965.95
4706-AXVKM,84.8,906.85
5889-JTMUL,95.05,4888.7
9026-RNUJS,50.35,237.25
3746-EUBYR,74.6,74.6
2332-EFBJY,19.7,342.4
2880-FPNAE,74.2,140.1
1703-MGIAB,69.0,1108.0
4311-QTTAI,19.35,295.55
9474-PHLYD,59.45,892.65
4318-RAJVY,19.8,198.25
2165-VOEGB,105.2,4822.85
3612-YUNGG,109.2,6741.15
2254-DLXRI,79.15,79.15
5062-CJJKH,53.65,1355.45
9028-LIHRP,100.2,7209.0
2219-MVUSO,45.15,438.4
1053-MXTTK,108.65,7726.35
1530-ZTDOZ,40.65,2070.75
1301-LOPVR,55.35,1636.95
0853-TWRVK,105.6,7581.5
8914-RBTSB,93.8,3019.5
6212-ATMLK,95.7,4729.75
8200-LGKSR,83.2,6126.1
1568-BEKZM,90.05,6333.4
0670-ANMUU,97.65,6687.85
6897-RWMUB,68.05,4158.25
0963-ZBDRN,96.2,3183.4
7594-RQHXR,79.6,79.6
6999-CHVCF,102.1,7149.35
6134-KWTBV,23.4,1429.65
1077-HUUJM,71.05,472.65
6331-EWIEB,85.25,1734.5
0895-LNKRC,19.45,113.5
2045-BMBTJ,59.45,1884.65
8417-GSODA,92.2,2568.15
5171-EPLKN,19.85,470.0
4452-QIIEB,43.9,278.4
5998-VVEJY,80.5,2088.8
1624-NALOJ,89.8,502.6
6741-EGCBI,90.5,2595.85
7820-ZYGNY,90.45,5825.5
4317-VTEOA,50.75,50.75
9677-AVKED,84.6,4449.75
1670-SVOWZ,89.65,1208.35
2227-JRSJX,99.15,1956.4
9847-HNVGP,19.95,310.6
6696-YDAYZ,20.5,290.55
8980-WQFWL,62.1,2096.1
1730-ZMAME,79.5,2665.0
6506-EYCNH,19.55,543.8
4634-JLRJT,20.35,20.35
9501-UKKNL,51.7,3005.8
2560-QTSBS,23.3,1623.15
7541-YLXCL,65.4,2498.4
4795-WRNVT,65.1,2586.0
6080-TCMYC,81.2,3292.3
0260-ZDLGK,72.9,651.4
7860-UXCRM,74.5,4674.55
6357-JJPQT,80.5,232.35
2292-XQWSV,60.3,2448.5
9552-TGUZV,75.0,658.1
5913-INRQV,90.15,3128.8
8722-NGNBH,40.0,223.45
6210-KBBPI,99.45,919.4
9643-YBLUR,69.05,653.95
8734-FNWVH,59.7,1825.5
9447-YPTBX,19.85,943.1
0133-BMFZO,86.25,181.65
6128-CZOMY,45.65,45.65
9540-JYROE,70.1,551.35
9026-LHEVG,40.75,359.4
2260-USTRB,70.2,115.95
3656-TKRVZ,55.35,165.2
7011-CVEUC,95.7,2338.35
6185-TASNN,46.3,46.3
7925-PNRGI,81.3,3541.1
8623-TMRBY,84.2,4146.05
1552-CZCLL,20.0,1087.25
3038-PQIUY,66.15,2522.4
1501-SGHBW,45.85,81.0
9313-CDOGY,19.6,717.3
8148-BPLZQ,49.8,1734.2
2623-DRYAM,101.75,7069.3
9987-LUTYD,55.15,742.9
3208-YPIOE,75.25,3017.65
4488-KQFDT,103.95,6423.0
2612-RANWT,100.15,1164.3
5693-PIPCS,99.65,4220.35
0491-KAPQG,73.7,1558.7
1925-LFCZZ,50.05,2743.45
8039-EQPIM,60.25,4055.5
6900-PXRMS,105.75,2710.25
8707-RMEZH,87.3,6055.55
3346-BRMIS,48.35,810.7
3209-ZPKFI,54.25,2538.2
6479-VDGRK,85.3,6129.2
9373-WSLOY,50.0,1750.85
2933-FILNV,24.4,36.55
3569-JFODW,90.95,6652.45
9819-FBNSV,72.25,2575.45
9544-PYPSJ,96.1,6019.35
1591-XWLGB,19.85,1379.6
0396-UKGAI,55.3,1284.2
3243-ZHOHY,20.1,296.15
5186-EJEGL,69.5,653.25
7527-QNRUS,25.15,412.6
9986-BONCE,20.95,85.5
2722-JMONI,49.55,49.55
2203-GHNWN,79.65,1928.7
3878-AVSOQ,71.25,71.25
3258-SYSWS,113.8,7845.8
5296-PSYVW,24.55,1750.7
6319-QSUSR,19.7,216.2
4083-EUGRJ,20.25,178.5
7579-OOPEC,50.15,115.1
0512-FLFDW,100.5,6029.0
1771-OADNZ,95.9,2745.2
0487-CRLZF,74.45,3721.9
2107-FBPTK,104.1,3121.1
9451-WLYRI,19.05,990.45
8219-VYBVI,25.0,1004.35
1991-VOPLL,19.05,157.65
9738-QLWTP,81.9,3219.75
1016-DJTSV,69.7,572.85
9419-IPPBE,90.15,4554.85
0174-QRVVY,25.35,1847.55
5699-BNCAS,24.65,1766.75
2900-PHPLN,19.55,1462.05
0612-RTZZA,25.25,25.25
8106-GWQOK,60.0,2193.2
8751-EDEKA,89.9,2433.5
6878-GGDWG,19.4,641.15
4039-PIMHX,49.8,2398.4
8450-LUGUK,24.1,861.85
3604-WLABM,54.25,583.0
0795-GMVQO,109.9,7332.4
2259-OUUSZ,35.5,249.55
1142-IHLOO,87.55,4475.9
6410-LEFEN,45.15,416.45
4633-MKHYU,88.4,788.6
6257-RJOHI,50.8,202.3
1545-JFUML,99.0,6994.6
3194-ORPIK,84.4,4116.15
7826-VVKWT,96.55,2263.45
1353-GHZOS,59.75,1374.35
2587-EKXTS,111.5,4915.15
5442-BXVND,24.25,838.5
8816-VXNZD,75.1,75.1
9378-FXTIZ,70.15,3715.65
1723-HKXJQ,101.75,4273.45
7825-GKXMW,45.8,45.8
9753-OYLBX,20.5,20.5
2364-UFROM,70.4,2044.75
6656-JWRQX,30.55,30.55
6473-ULUHT,84.9,1398.25
1240-KNSEZ,20.1,20.1
0836-SEYLU,40.65,328.95
4433-JCGCG,101.0,4680.05
3716-BDVDB,69.1,69.1
7688-AWMDX,54.5,3778.2
2842-BCQGE,75.35,3161.4
7244-QWYHG,44.45,2188.45
5899-MQZZL,75.0,999.45
6849-OYAMU,100.0,1888.65
5312-UXESG,98.05,3990.6
9488-HGMJH,71.15,71.15
6038-GCYEC,54.15,1240.25
2150-WLKUW,63.9,2635.0
7159-FVYPK,69.15,235.0
7032-LMBHI,64.65,2347.85
1150-WFARN,108.75,7156.2
6088-BXMRG,98.85,3089.6
3144-AUDBS,49.15,270.8
4821-SJHJV,89.6,2901.8
7346-MEDWM,83.25,4949.1
1137-DGOWI,70.25,2198.9
5616-PRTNT,19.4,374.5
3812-LRZIR,24.5,761.95
4818-QIUFN,79.15,1520.9
9483-GCPWE,20.1,190.25
4227-OJHAL,73.0,5163.0
9220-CXRSC,61.4,4059.85
4993-JCRGJ,84.3,2281.6
9537-JALFH,19.9,1356.7
6698-OXETB,20.4,231.45
2103-ZRXFN,50.75,50.75
3724-BSCVH,20.45,242.4
4877-TSOFF,75.75,4264.25
9209-NWPGU,65.4,2774.55
6961-VCPMC,80.4,3605.2
7306-YDSOI,59.75,4069.9
5288-AHOUP,78.5,874.2
6688-UZPWD,102.0,1145.35
0655-YDGFJ,48.95,1323.7
8468-EHYJA,99.65,5497.05
6823-SIDFQ,18.25,534.7
1097-FSPVW,54.55,2455.05
2839-RFSQE,20.65,38.7
8328-SKJNO,40.65,947.4
7010-ZMVBF,20.45,357.0
5201-CBWYG,24.8,1476.25
0968-GSIKN,70.8,70.8
1965-DDBWU,89.05,1448.6
9057-SIHCH,96.6,291.9
6352-GIGGQ,88.8,5903.15
3635-QQRQD,20.05,1201.65
6771-XWBDM,104.5,5921.35
2897-DOVND,69.8,146.65
3082-YVEKW,77.15,1759.4
0191-EQUUH,35.05,844.45
7134-HBPBS,108.1,7774.05
3489-HHPFY,84.05,134.05
2926-JEJJC,20.2,140.95
8601-QACRS,50.6,249.95
4950-BDEUX,49.2,1701.65
5789-LDFXO,24.6,592.65
0508-OOLTO,71.65,135.75
2984-TBYKU,104.9,7732.65
9822-WMWVG,106.5,4282.4
2391-SOORI,49.35,219.65
9040-KZVWO,75.5,2018.1
2645-QTLMB,94.25,669.0
4806-HIPDW,68.95,68.95
1548-ARAGG,58.5,224.85
6339-RZCBJ,78.9,3771.5
4424-TKOPW,93.85,196.75
4415-WNGVR,79.2,943.85
2522-AHJXR,109.45,6572.85
0412-UCCNP,59.2,3175.85
1816-FLZDK,29.15,29.15
7096-UCLNH,20.05,20.05
8443-ZRDBZ,76.05,318.9
9136-ALYBR,24.45,24.45
4615-PIVVU,66.5,2762.75
8885-QSQBX,49.55,49.55
7479-NITWS,89.35,631.85
8617-ENBDS,73.6,232.5
9385-NXKDA,82.65,5919.35
0430-IHCDJ,49.0,749.25
2959-MJHIC,80.35,307.4
6674-KVJHG,25.2,245.15
1814-DKOLC,25.45,134.75
4201-JMNGR,55.8,55.8
9351-HXDMR,110.9,8240.85
3537-HPKQT,77.75,4266.4
2129-ALKBS,26.2,1077.5
5821-MMEIL,19.9,1115.6
5960-WPXQM,79.05,79.05
0684-AOSIH,95.0,95.0
8260-NGFNY,25.2,25.2
1309-XGFSN,80.85,4079.55
1866-RZZQS,98.4,4187.75
6968-URWQU,56.35,2391.15
4742-TXUEX,19.3,890.5
9631-XEYKE,50.4,137.25
8631-NBHFZ,79.4,5154.6
1335-MXCSE,55.25,3119.9
8873-TMKGR,19.1,529.5
8800-JOOCF,84.05,966.55
1469-LBJQJ,105.2,6936.85
4958-XCBDQ,101.4,3496.3
8337-UPOAQ,89.8,914.3
0064-YIJGF,75.75,1929.0
2386-OWURY,95.3,5817.7
1725-IQNIY,109.75,6110.2
0310-VQXAM,19.85,178.8
6598-RFFVI,19.3,28.3
3453-RTHJQ,69.1,435.0
6712-OAWRH,91.25,2351.8
6278-FEPBZ,20.25,186.15
4280-DLSHD,54.75,445.85
1508-DFXCU,81.45,912.0
8614-VGMMV,49.1,679.55
7868-BGSZA,80.2,3581.6
2800-QQUSO,100.3,4222.95
2930-UOTMB,65.25,1994.3
7973-DZRKH,90.95,5930.05
5914-DVBWJ,85.45,1505.85
7698-YFGEZ,20.0,20.0
2533-QVMSK,94.1,5638.3
9773-PEQBZ,79.85,797.25
8644-XLFBW,71.65,71.65
0650-BWOZN,73.55,1359.45
8625-AZYZY,104.65,2542.45
7785-RDVIG,19.3,54.7
9602-WCXPI,20.15,989.05
2903-YYTBW,44.55,44.55
3620-MWJNE,54.45,87.3
8573-JGCZW,19.65,351.55
6837-HAEVO,105.0,7297.75
6701-YVNQG,88.7,6301.7
9306-CPCBC,74.25,210.3
4304-XUMGI,75.15,3822.45
9504-YAZWB,20.25,1048.45
8819-ZBYNA,109.1,6393.65
6174-NRBTZ,30.75,1489.3
9481-IEBZY,112.9,8061.5
1833-VGRUM,74.2,74.2
6137-NICCO,94.05,518.75
9065-ZCPQX,78.85,5763.15
6402-EJMWF,55.3,238.5
3620-EHIMZ,19.35,1031.7
3213-VVOLG,25.35,
6870-ECSHE,20.45,34.8
8747-UDCOI,19.35,1319.95
8374-XGEJJ,101.0,4388.4
2656-TABEH,100.2,420.2
6946-LMSQS,89.05,2177.45
4626-OZDTJ,78.65,3950.85
9169-BSVIN,74.75,827.05
2325-ZUSFD,70.1,3913.3
8194-PEEBY,19.9,533.5
6872-HXFNF,58.35,3756.45
3932-CMDTD,105.65,443.9
7714-YXSMB,100.5,2599.95
8387-UGUSU,20.05,284.3
1080-BWSYE,25.65,1740.8
4039-HEUNW,96.5,3436.1
1194-HVAIF,95.0,2462.55
0812-WUPTB,70.85,70.85
3594-UVONA,85.95,3110.1
0004-TLHLJ,73.9,280.85
1767-TGTKO,45.45,411.75
8439-LTUGF,20.0,198.6
8805-JNRAZ,49.2,103.7
5089-IFSDP,109.45,6144.55
6418-HNFED,83.25,4089.45
0206-OYVOC,19.25,864.2
7291-CDTMJ,19.65,19.65
7128-GGCNO,72.8,3249.4
0237-YFUTL,109.65,5405.8
7691-KGKGP,65.0,3363.8
6710-HSJRD,114.1,7132.15
3675-EQOZA,20.65,93.55
0840-DCNZE,86.95,4138.9
1732-FEKLD,94.75,5121.75
9862-KJTYK,25.35,566.1
0479-HMSWA,105.45,2715.3
5854-KSRBJ,25.4,1782.05
0365-BZUWY,102.55,1742.5
4817-VYYWS,100.2,2983.8
5701-SVCWR,24.0,24.0
3129-AAQOU,25.6,485.9
4922-CVPDX,73.5,1905.7
1396-QWFBJ,74.05,1565.7
1357-BIJKI,98.25,4858.7
1099-BTKWT,54.4,3723.65
5299-SJCZT,101.55,298.35
2018-PZKMU,103.1,970.45
7340-KEFQE,34.2,1782.0
4570-QHXHL,43.75,405.7
2403-BCASL,111.95,4534.9
7392-YYPYJ,100.65,2415.95
2898-LSJGD,55.95,1157.05
2223-GDSHL,116.05,8297.5
7359-PTSXY,45.75,45.75
9470-RTWDV,82.0,2083.1
2176-OSJUV,65.15,4681.75
9348-YVOMK,44.8,176.2
8104-OSKWT,79.8,1001.2
4521-YEEHE,88.85,1594.75
4090-KPJIP,74.95,212.4
3786-WOVKF,106.85,7677.4
4503-BDXBD,74.95,815.5
6086-ESGRL,80.15,80.15
2592-HODOV,19.3,259.65
3886-CERTZ,109.25,8109.8
7995-ZHHNZ,56.1,2386.85
3824-RHKVR,19.7,340.35
5816-SCGFC,51.3,419.35
5989-AXPUC,118.6,7990.05
4979-HPRFL,24.15,1402.25
8590-OHDIW,20.3,749.35
8015-IHCGW,115.5,8425.15
2332-TODQS,25.05,1171.5
9278-VZKCD,109.1,5647.95
8008-OTEZX,19.65,708.8
2773-OVBPK,111.3,7567.2
5999-LCXAO,29.9,29.9
5206-XZZQI,80.6,4348.1
4803-LBYPN,20.8,635.9
5759-RCVCB,35.2,108.95
6372-RFVNS,78.8,78.8
2139-FQHLM,89.95,1682.4
8261-GWDBQ,116.05,6925.9
1093-YSWCA,19.55,223.15
8938-UMKPI,106.4,5127.95
0991-BRRFB,49.4,874.8
3882-IYOIJ,115.25,6758.45
8749-TZYEC,24.8,1874.3
1755-FZQEC,19.9,791.15
3115-JPJDD,81.25,4639.45
5600-KTXFM,69.95,143.9
3871-IKPYH,69.1,69.1
6319-IEJWJ,90.2,1776.55
9025-AOMKI,93.55,536.4
6339-TBELP,86.4,6172.0
7964-YESJC,66.3,1559.45
6173-GOLSU,94.65,6079.0
5275-SQEIZ,80.85,80.85
7716-YTYHG,82.05,4029.95
9938-ZREHM,72.1,2658.4
7950-XWOVN,34.7,383.55
4390-KYULV,20.55,51.15
4647-MUZON,95.95,1745.5
9702-AIUJO,44.8,2230.85
8849-PRIQJ,109.4,7281.6
8851-RAGOV,71.05,1837.7
1304-NECVQ,78.55,149.55
5396-IZEPB,19.7,180.7
1729-VLAZJ,40.25,411.45
8285-ABVLB,19.85,1328.35
0701-TJSEF,68.25,576.95
5712-VBOXD,20.15,68.45
6629-LADHQ,50.95,123.05
8945-GRKHX,78.65,78.65
1559-DTODC,25.15,468.35
4797-MIWUM,20.25,174.7
6959-UWKHF,42.9,42.9
8720-RQSBJ,44.0,44.0
4537-CIBHB,20.25,172.35
3815-SLMEF,34.25,139.35
5154-VEKBL,58.5,539.85
4324-AHJKS,55.8,300.4
4355-CVPVS,88.9,4968.0
4495-LHSSK,57.65,992.7
5655-JSMZM,96.2,4718.25
5915-ANOEI,79.15,5536.5
9861-PDSZP,108.05,7806.6
4505-EXZHB,74.4,434.1
7225-CBZPL,94.8,1563.9
6704-UTUKK,45.9,1332.4
4587-VVTOX,105.3,545.2
2019-HDCZY,102.6,6296.75
4652-NNHNY,73.85,1284.2
8788-DOXSU,61.35,3645.5
